Date,Sessions,New Users,Pages,Transactions,Revenue,Group
20170815,31,14,309.07,6,199.04,Control
20170613,31,19,123.07,0,0,Control
20170704,31,23,189.1,4,80.35,Control
20170715,31,26,134.85,2,25.58,Control
20170830,31,11,97.03,1,34.97,Control
20170728,31,23,172.05,2,76.43,Control
20170830,31,26,162.13,3,100.62,Control
20170719,31,24,125.86,0,0,Control
20170711,30,20,180,3,76.49,Control
20170628,30,14,261,3,83.84,Control
20170629,30,14,204.9,2,71.33,Control
20170831,30,13,194.1,3,131.26,Control
20170805,30,23,287.1,2,78.29,Control
20170610,30,18,192.9,5,122.17,Control
20170611,30,14,239.1,4,111.74,Control
20170621,30,15,210,1,61.62,Control
20170629,30,17,225.9,3,80.96,Control
20170819,30,12,276.9,4,116.52,Control
20170704,30,21,102,0,0,Control
20170619,30,20,225,5,107.28,Control
20170716,30,26,102.9,0,0,Control
20170828,30,20,128.1,1,11.99,Control
20170809,30,21,149.1,1,23.76,Control
20170706,30,20,237,5,141.92,Control
20170604,30,26,114,0,0,Control
20170731,30,22,135,0,0,Control
20170614,29,19,156.89,2,39.94,Control
20170706,29,15,229.97,0,0,Control
20170716,29,14,200.97,3,85.38,Control
20170725,29,10,276.08,1,45.37,Control
20170816,29,16,187.05,4,109.66,Control
20170713,29,20,140.07,2,67.88,Control
20170731,29,18,124.12,2,27.05,Control
20170608,29,16,211.99,6,138.61,Control
20170711,29,16,178.06,2,39.14,Control
20170717,29,20,198.94,2,35.6,Control
20170728,29,12,165.01,3,103.96,Control
20170606,29,22,122.09,0,0,Control
20170623,29,20,136.88,0,0,Control
20170819,29,22,131.08,0,0,Control
20170825,29,19,158.05,0,0,Control
20170704,29,18,419.92,9,215.39,Control
20170702,29,21,131.08,0,0,Control
20170621,29,23,149.93,1,32.98,Control
20170823,29,20,301.02,1,23.74,Control
20170712,29,18,133.11,0,0,Control
20170603,28,17,327.04,3,108.3,Control
20170611,28,19,220.08,4,149.35,Control
20170612,28,17,287,3,66.82,Control
20170610,28,16,180.04,0,0,Control
20170619,28,17,297.08,5,134.24,Control
20170702,28,11,159.88,3,93.81,Control
20170708,28,16,203,2,132.44,Control
20170730,28,21,178.08,2,50.69,Control
20170809,28,23,210,2,57.53,Control
20170628,28,15,262.08,2,89.15,Control
20170704,28,15,304.08,3,92.24,Control
20170721,28,15,274.12,6,142.98,Control
20170722,28,15,234.92,5,143.84,Control
20170817,28,14,236.88,4,60,Control
20170826,28,19,162.96,0,0,Control
20170829,28,18,136.92,1,23.17,Control
20170601,28,20,127.12,0,0,Control
20170610,28,18,92.12,0,0,Control
20170815,28,23,155.96,0,0,Control
20170704,28,20,113.96,0,0,Control
20170804,28,21,103.88,0,0,Control
20170817,28,24,124.88,1,7.51,Control
20170624,27,14,200.07,2,75.01,Control
20170703,27,12,221.13,2,91.5,Control
20170707,27,17,125.01,3,79.12,Control
20170731,27,13,129.06,0,0,Control
20170820,27,16,230.04,4,99.7,Control
20170821,27,17,216,4,95.95,Control
20170822,27,19,214.92,3,65.44,Control
20170710,27,17,109.08,0,0,Control
20170607,27,18,217.89,1,28.84,Control
20170722,27,20,106.11,0,0,Control
20170811,27,21,140.13,0,0,Control
20170619,26,19,218.92,1,25.9,Control
20170622,26,15,299,5,121.77,Control
20170614,26,20,163.02,0,0,Control
20170827,26,19,191.88,2,89.81,Control
20170829,26,18,126.88,2,60.7,Control
20170719,26,10,225.94,3,39.36,Control
20170603,26,16,278.98,3,117.74,Control
20170801,26,17,195,1,52.35,Control
20170821,26,13,122.98,3,98.23,Control
20170706,26,21,124.02,0,0,Control
20170731,26,15,268.06,4,110.65,Control
20170703,26,17,146.12,3,61.75,Control
20170625,26,16,209.04,3,100.64,Control
20170709,26,18,147.94,0,0,Control
20170721,26,18,158.08,2,114.9,Control
20170802,26,16,127.92,4,49.09,Control
20170602,26,17,120.12,1,12.43,Control
20170720,26,17,100.1,0,0,Control
20170721,26,22,139.1,0,0,Control
20170728,26,21,101.92,0,0,Control
20170710,25,13,208,2,95.71,Control
20170711,25,12,139,2,73.23,Control
20170715,25,15,201,3,87.43,Control
20170720,25,15,178,2,45.32,Control
20170806,25,14,222,3,75.68,Control
20170817,25,17,134,1,25.25,Control
20170702,25,12,250,5,107.68,Control
20170724,25,17,127,0,0,Control
20170702,25,15,115,1,47.35,Control
20170825,25,19,207,6,104.81,Control
20170601,25,22,163,1,46.04,Control
20170605,25,18,86,0,0,Control
20170818,25,21,91,1,19.38,Control
20170601,25,18,99,0,0,Control
20170608,25,13,109,0,0,Control
20170611,25,16,208,0,0,Control
20170617,25,21,94,0,0,Control
20170715,25,20,105,0,0,Control
20170717,25,17,91,0,0,Control
20170807,25,17,89,0,0,Control
20170813,25,14,109,0,0,Control
20170716,24,16,215.04,4,102.98,Control
20170823,24,11,150,2,48.81,Control
20170709,24,19,151.92,0,0,Control
20170723,24,17,81.12,0,0,Control
20170816,24,15,150,0,0,Control
20170818,24,19,87.12,0,0,Control
20170821,24,21,78.96,0,0,Control
20170827,24,13,171.12,1,26.66,Control
20170613,24,19,136.08,3,80.28,Control
20170616,24,10,150.96,1,29.43,Control
20170622,24,16,129.12,1,26.67,Control
20170804,24,21,111.12,1,30.88,Control
20170818,24,18,156.96,1,22.76,Control
20170609,24,17,60,0,0,Control
20170720,24,11,94.08,0,0,Control
20170825,24,16,66,0,0,Control
20170607,23,15,198.95,1,12.19,Control
20170617,23,16,152.03,1,10.8,Control
20170620,23,12,178.02,1,12.95,Control
20170828,23,15,77.97,1,25.92,Control
20170830,23,16,164.91,4,98.73,Control
20170714,23,16,135.01,0,0,Control
20170728,23,15,131.1,0,0,Control
20170708,23,14,146.97,2,29.87,Control
20170715,23,20,278.99,1,57.62,Control
20170812,23,17,98.9,2,67.52,Control
20170815,23,16,88.09,1,11.99,Control
20170616,23,20,109.94,1,30.29,Control
20170618,23,14,51.06,0,0,Control
20170614,23,12,95.91,0,0,Control
20170708,23,15,86.02,0,0,Control
20170711,23,16,108.1,0,0,Control
20170725,23,15,63.94,0,0,Control
20170802,23,20,120.98,0,0,Control
20170805,23,18,97.06,1,44.03,Control
20170826,22,12,267.08,4,185.08,Control
20170605,22,12,166.1,5,95.43,Control
20170604,22,16,122.1,0,0,Control
20170609,22,16,139.04,0,0,Control
20170729,22,16,139.92,0,0,Control
20170802,22,18,141.02,0,0,Control
20170812,22,13,82.06,0,0,Control
20170817,22,14,133.98,0,0,Control
20170829,22,17,135.96,1,29.85,Control
20170617,22,13,154,1,26.98,Control
20170801,22,18,93.06,1,17.68,Control
20170811,22,17,170.06,1,7.58,Control
20170824,22,17,73.92,0,0,Control
20170826,22,14,99,2,40.15,Control
20170831,22,19,245.96,5,159.69,Control
20170808,22,19,119.9,0,0,Control
20170814,22,18,66,0,0,Control
20170821,22,19,130.02,0,0,Control
20170604,22,20,77,0,0,Control
20170624,22,12,113.08,1,19.54,Control
20170714,22,18,71.06,0,0,Control
20170723,22,12,67.1,0,0,Control
20170726,22,18,71.06,0,0,Control
20170808,22,17,97.9,0,0,Control
20170625,21,11,112.98,0,0,Control
20170608,21,8,165.9,0,0,Control
20170630,21,16,191.94,1,62.48,Control
20170705,21,10,127.05,1,24.17,Control
20170620,21,15,118.02,0,0,Control
20170627,21,11,196.98,1,22.36,Control
20170816,21,12,149.1,2,54.71,Control
20170602,21,13,78.96,0,0,Control
20170608,21,16,137.97,0,0,Control
20170624,21,15,107.94,0,0,Control
20170630,21,14,189,0,0,Control
20170727,21,16,94.08,0,0,Control
20170801,21,10,76.02,0,0,Control
20170809,21,13,94.92,0,0,Control
20170610,21,15,141.96,2,38.15,Control
20170727,21,20,145.95,3,102.13,Control
20170603,21,19,43.05,0,0,Control
20170716,21,19,72.03,0,0,Control
20170729,21,17,73.92,0,0,Control
20170730,21,15,53.97,0,0,Control
20170816,21,15,65.1,0,0,Control
20170618,21,13,165.9,1,42.74,Control
20170709,21,16,89.04,0,0,Control
20170729,21,16,95.97,0,0,Control
20170806,21,15,107.94,0,0,Control
20170611,20,12,137,0,0,Control
20170708,20,16,106,0,0,Control
20170715,20,12,105,0,0,Control
20170828,20,11,95,0,0,Control
20170602,20,9,98,0,0,Control
20170608,20,16,138,3,121.49,Control
20170624,20,16,179,1,18.56,Control
20170707,20,13,75,1,28.86,Control
20170810,20,18,100,0,0,Control
20170817,20,11,146,5,79.88,Control
20170820,20,11,186,1,13.68,Control
20170828,20,13,93,0,0,Control
20170613,20,16,62,0,0,Control
20170703,20,13,65,0,0,Control
20170830,20,16,71,0,0,Control
20170610,20,13,113,1,10.78,Control
20170705,20,17,88,0,0,Control
20170819,20,14,63,0,0,Control
20170820,20,14,52,0,0,Control
20170606,19,10,140.03,3,83.9,Control
20170601,19,14,107.92,0,0,Control
20170603,19,13,166.06,0,0,Control
20170611,19,14,87.97,0,0,Control
20170615,19,11,57,0,0,Control
20170617,19,12,125.02,1,41.76,Control
20170712,19,16,171.95,0,0,Control
20170730,19,13,87.02,0,0,Control
20170731,19,8,73.91,0,0,Control
20170820,19,14,87.02,0,0,Control
20170601,19,14,162.07,3,92.87,Control
20170604,19,15,73.91,0,0,Control
20170611,19,14,114.95,0,0,Control
20170615,19,15,111.91,2,21.58,Control
20170621,19,14,128.06,2,60.14,Control
20170630,19,13,106.02,2,59.04,Control
20170719,19,13,193.04,2,85.19,Control
20170722,19,14,168.91,2,215.19,Control
20170819,19,13,118.94,1,31.54,Control
20170606,19,15,52.06,0,0,Control
20170612,19,16,33.06,0,0,Control
20170718,19,17,67.07,0,0,Control
20170724,19,13,57,0,0,Control
20170806,19,15,57.95,0,0,Control
20170807,19,13,106.97,2,100.71,Control
20170819,19,15,87.97,0,0,Control
20170826,19,18,78.09,0,0,Control
20170606,19,13,99.94,0,0,Control
20170627,19,15,91.01,1,25.21,Control
20170702,19,12,82.08,0,0,Control
20170706,19,15,65.93,0,0,Control
20170716,19,14,78.09,0,0,Control
20170718,19,14,69.92,0,0,Control
20170816,19,14,53.96,0,0,Control
20170827,19,13,71.06,0,0,Control
20170701,18,14,241.92,3,166.04,Control
20170704,18,8,91.98,0,0,Control
20170719,18,10,138.96,3,75.31,Control
20170610,18,10,79.02,0,0,Control
20170619,18,16,93.96,0,0,Control
20170621,18,11,70.02,0,0,Control
20170626,18,11,64.08,0,0,Control
20170628,18,15,102.06,0,0,Control
20170703,18,13,115.92,0,0,Control
20170717,18,15,61.02,0,0,Control
20170612,18,13,100.98,0,0,Control
20170702,18,10,108,2,44.25,Control
20170731,18,14,75.96,1,14.98,Control
20170806,18,11,145.08,0,0,Control
20170713,18,14,54,0,0,Control
20170728,18,16,46.98,0,0,Control
20170731,18,12,77.04,0,0,Control
20170802,18,16,50.04,0,0,Control
20170805,18,13,82.08,0,0,Control
20170820,18,15,55.98,0,0,Control
20170831,18,15,86.04,0,0,Control
20170607,18,13,59.94,0,0,Control
20170615,18,14,111.06,0,0,Control
20170727,18,14,73.08,0,0,Control
20170730,18,14,72,0,0,Control
20170809,18,14,90,0,0,Control
20170814,18,15,66.96,0,0,Control
20170815,18,10,66.96,0,0,Control
20170818,18,14,88.02,0,0,Control
20170828,18,12,43.02,0,0,Control
20170830,18,15,61.92,0,0,Control
20170605,17,15,52.02,1,23.73,Control
20170612,17,13,90.95,0,0,Control
20170705,17,11,149.94,0,0,Control
20170719,17,12,65.96,0,0,Control
20170722,17,10,192.95,0,0,Control
20170823,17,13,123.93,1,23.87,Control
20170628,17,16,131.07,3,80.59,Control
20170808,17,10,74.97,0,0,Control
20170816,17,12,48.96,2,28.56,Control
20170821,17,15,64.94,0,0,Control
20170619,17,14,72.08,0,0,Control
20170715,17,17,77.01,0,0,Control
20170721,17,10,89.93,1,36.83,Control
20170723,17,13,58.99,0,0,Control
20170727,17,12,38.93,0,0,Control
20170817,17,16,46.92,0,0,Control
20170623,17,8,69.02,0,0,Control
20170707,17,15,91.97,0,0,Control
20170724,17,11,51,0,0,Control
20170801,17,12,107.95,1,25.65,Control
20170803,17,17,78.03,0,0,Control
20170607,16,12,116,0,0,Control
20170707,16,12,111.04,0,0,Control
20170720,16,11,60,0,0,Control
20170721,16,14,136,0,0,Control
20170808,16,12,40,0,0,Control
20170626,16,11,103.04,3,50.64,Control
20170629,16,11,84.96,2,42.35,Control
20170718,16,15,94.08,1,37.55,Control
20170725,16,10,112.96,0,0,Control
20170607,16,12,54.08,0,0,Control
20170710,16,15,64,0,0,Control
20170803,16,10,71.04,0,0,Control
20170828,16,13,43.04,0,0,Control
20170612,16,13,98.08,0,0,Control
20170613,16,8,60.96,0,0,Control
20170619,16,12,48,0,0,Control
20170630,16,11,90.08,0,0,Control
20170701,16,11,92.96,0,0,Control
20170822,16,12,68.96,1,7.51,Control
20170627,15,10,63,0,0,Control
20170629,15,11,114,0,0,Control
20170713,15,12,76.05,0,0,Control
20170716,15,12,97.05,0,0,Control
20170726,15,12,108,0,0,Control
20170805,15,12,58.95,0,0,Control
20170811,15,11,46.05,0,0,Control
20170830,15,11,78,0,0,Control
20170831,15,11,42,0,0,Control
20170623,15,13,73.05,0,0,Control
20170711,15,12,84,2,24.55,Control
20170712,15,14,58.95,1,10.87,Control
20170717,15,14,25.05,0,0,Control
20170723,15,11,70.05,0,0,Control
20170611,15,12,37.95,0,0,Control
20170627,15,11,61.05,1,22.93,Control
20170711,15,10,58.05,0,0,Control
20170712,15,10,40.05,0,0,Control
20170726,15,12,70.05,1,25.31,Control
20170810,15,11,42,0,0,Control
20170812,15,13,67.05,0,0,Control
20170602,15,10,46.05,0,0,Control
20170626,15,12,51,1,30.14,Control
20170710,15,8,61.05,0,0,Control
20170810,15,14,79.05,0,0,Control
20170823,15,11,54,0,0,Control
20170826,15,10,55.05,0,0,Control
20170614,14,9,69.02,1,11.39,Control
20170620,14,8,63.98,1,9,Control
20170711,14,9,64.96,0,0,Control
20170803,14,12,120.96,0,0,Control
20170804,14,9,112.98,0,0,Control
20170806,14,10,68.04,0,0,Control
20170822,14,11,67.06,0,0,Control
20170831,14,10,65.94,0,0,Control
20170830,14,12,32.06,0,0,Control
20170606,14,10,82.04,0,0,Control
20170627,14,10,53.06,1,23.18,Control
20170714,14,9,48.02,1,9.89,Control
20170729,14,13,91,1,24.47,Control
20170730,14,10,109.06,4,60.46,Control
20170615,14,8,49.98,1,15.16,Control
20170621,14,11,88.06,1,90.21,Control
20170625,14,10,44.94,0,0,Control
20170704,14,8,79.94,2,39.01,Control
20170804,14,11,51.94,1,12.87,Control
20170809,14,13,63,1,25.98,Control
20170628,14,6,22.96,0,0,Control
20170703,14,8,54.04,0,0,Control
20170622,13,7,52,0,0,Control
20170625,13,8,30.03,0,0,Control
20170701,13,7,65,1,38.06,Control
20170813,13,9,46.02,0,0,Control
20170704,13,9,52,1,23.47,Control
20170822,13,11,95.03,0,0,Control
20170608,13,12,23.01,0,0,Control
20170705,13,12,63.05,0,0,Control
20170706,13,10,50.96,0,0,Control
20170709,13,9,50.96,0,0,Control
20170714,13,10,33.02,0,0,Control
20170605,13,7,59.02,1,25.13,Control
20170622,13,9,92.95,2,80.85,Control
20170725,12,9,48.96,0,0,Control
20170807,12,10,89.04,0,0,Control
20170605,12,8,30,0,0,Control
20170716,12,10,75.96,1,29.36,Control
20170724,12,7,71.04,1,18.67,Control
20170726,12,11,66.96,0,0,Control
20170829,12,9,87.96,1,41.74,Control
20170614,12,11,48.96,0,0,Control
20170617,12,9,33,0,0,Control
20170623,12,8,69,1,23.93,Control
20170630,12,8,44.04,1,11,Control
20170825,12,11,30,0,0,Control
20170603,12,6,29.04,0,0,Control
20170609,12,7,80.04,0,0,Control
20170629,12,10,93.96,1,34.58,Control
20170713,12,10,24.96,0,0,Control
20170824,12,12,62.04,0,0,Control
20170815,11,7,26.95,0,0,Control
20170614,11,9,15.95,0,0,Control
20170701,11,8,47.96,0,0,Control
20170805,11,8,92.95,1,47.75,Control
20170813,11,8,37.95,1,17.51,Control
20170814,11,9,55,1,6.59,Control
20170717,11,10,41.03,0,0,Control
20170725,11,9,21.01,0,0,Control
20170829,11,7,40.04,0,0,Control
20170831,11,11,33.99,0,0,Control
20170718,10,7,29,0,0,Control
20170807,10,10,33,0,0,Control
20170827,10,6,55,1,18.08,Control
20170830,10,5,99,0,0,Control
20170620,10,9,32,0,0,Control
20170629,10,9,51,0,0,Control
20170707,10,8,21,0,0,Control
20170708,10,7,42,0,0,Control
20170719,10,8,16,0,0,Control
20170722,10,10,59,0,0,Control
20170824,10,8,88,0,0,Control
20170616,10,6,20,0,0,Control
20170702,9,8,36.99,0,0,Control
20170603,9,8,120.96,2,80.81,Control
20170705,9,7,63,2,32.47,Control
20170706,9,8,53.01,0,0,Control
20170811,9,8,27.99,0,0,Control
20170822,9,8,33.03,0,0,Control
20170823,9,7,20.97,0,0,Control
20170620,9,7,47.97,0,0,Control
20170621,9,8,52.02,0,0,Control
20170824,8,2,28,0,0,Control
20170810,8,6,49.04,0,0,Control
20170814,8,7,36,0,0,Control
20170622,8,7,10,0,0,Control
20170624,8,8,27.04,0,0,Control
20170701,8,6,28,0,0,Control
20170625,8,5,25.04,0,0,Control
20170824,7,6,20.02,0,0,Control
20170619,7,5,73.99,0,0,Control
20170703,7,5,52.99,0,0,Control
20170803,7,6,30.03,0,0,Control
20170626,7,5,35,1,19.09,Control
20170628,7,6,49,0,0,Control
20170801,7,7,24.99,0,0,Control
20170827,7,6,41.02,1,29.3,Control
20170821,7,6,17.99,0,0,Control
20170829,7,6,24.99,0,0,Control
20170620,6,5,33,1,12.5,Control
20170710,6,3,30,0,0,Control
20170702,6,3,19.98,0,0,Control
20170813,6,6,13.02,0,0,Control
20170825,5,3,5,0,0,Control
20170830,5,1,11,0,0,Control
20170829,3,3,15,0,0,Control
20170826,2,2,5,0,0,Control
20170828,2,2,3,0,0,Control
20170831,2,1,21,0,0,Control
20170618,8723,4746,59752.55,842,27588.78,Test
20170818,8001,4528,56807.1,904,26479,Test
20170602,7809,4437,58567.5,975,27322.72,Test
20170616,7805,4228,54947.2,838,24338.68,Test
20170603,7611,4236,53809.77,807,23579.05,Test
20170617,7439,4016,51924.22,767,22931.44,Test
20170811,7359,4135,54015.06,889,26183.8,Test
20170819,7346,4087,51495.46,784,23689.44,Test
20170609,7318,4126,54885,893,25481.79,Test
20170610,7175,3978,50727.25,763,21474.7,Test
20170812,7062,3970,52400.04,737,22949.75,Test
20170722,7052,3956,52678.44,735,22395.59,Test
20170630,6927,3716,52575.93,855,24293.03,Test
20170721,6916,3849,51385.88,756,23267.42,Test
20170804,6835,3949,52219.4,683,20285.28,Test
20170623,6801,3728,54339.99,882,25264.4,Test
20170805,6784,3994,49455.36,744,22093.88,Test
20170604,6729,3751,49256.28,797,23818.6,Test
20170826,6723,3712,47598.84,765,24242.69,Test
20170825,6715,3786,48885.2,832,23850.27,Test
20170624,6589,3503,47440.8,715,21250.88,Test
20170707,6548,3661,48520.68,771,21449.19,Test
20170708,6509,3618,47710.97,672,20805.32,Test
20170715,6447,3650,49448.49,718,21797.59,Test
20170701,6341,3387,46986.81,727,21463.33,Test
20170714,6333,3540,48574.11,721,22028.4,Test
20170611,6250,3516,46250,725,21181.77,Test
20170813,6177,3460,44103.78,675,19500.73,Test
20170723,6102,3372,44300.52,679,19880.11,Test
20170625,6093,3194,45392.85,720,20503.9,Test
20170601,6067,3318,41922.97,654,17920.58,Test
20170608,5990,3309,42529,666,18135.28,Test
20170820,5968,3287,42313.12,653,21022.72,Test
20170806,5948,3304,44193.64,683,20525.15,Test
20170702,5937,3111,44468.13,609,18378.02,Test
20170809,5907,3474,37509.45,563,15194.56,Test
20170615,5896,3204,40151.76,600,16123.28,Test
20170720,5835,3190,40378.2,564,16011.96,Test
20170716,5707,3118,41775.24,582,17468.04,Test
20170622,5689,3037,40505.68,629,17188.97,Test
20170816,5634,3088,35888.58,496,13901,Test
20170810,5613,3149,38056.14,573,15438.26,Test
20170726,5590,3090,37900.2,551,15133.91,Test
20170817,5542,3016,38184.38,572,15863.59,Test
20170724,5541,2897,34797.48,465,12824.13,Test
20170703,5511,2944,38962.77,519,15565.04,Test
20170725,5501,2988,36031.55,541,14745.24,Test
20170606,5495,3001,37640.75,550,14685.51,Test
20170709,5486,3028,38895.74,549,16370.12,Test
20170605,5476,3000,35758.28,516,13373.71,Test
20170607,5432,2956,36828.96,531,13721.63,Test
20170808,5425,3103,36076.25,516,14059.38,Test
20170719,5391,2946,36281.43,497,13301.48,Test
20170827,5382,2905,38319.84,642,19298.15,Test
20170629,5362,2870,36890.56,588,15604.18,Test
20170626,5357,2737,34713.36,510,13432.82,Test
20170728,5355,2984,42465.15,666,18754.57,Test
20170612,5337,2871,34957.35,535,13826.15,Test
20170729,5323,3039,40880.64,601,19161.57,Test
20170628,5322,2819,37413.66,573,15382.91,Test
20170619,5313,2747,35862.75,543,14777.07,Test
20170614,5273,2878,37754.68,554,14137.88,Test
20170627,5264,2810,35532,528,14571.2,Test
20170803,5218,2869,39343.72,521,14556.3,Test
20170706,5203,2808,36577.09,558,15438.17,Test
20170613,5190,2842,34409.7,479,12397.04,Test
20170621,5159,2736,35958.23,587,15112.78,Test
20170620,5134,2710,35835.32,431,12075.32,Test
20170704,5050,2673,36814.5,492,14505.63,Test
20170824,5012,2762,35234.36,563,15668.79,Test
20170802,5005,2798,36086.05,535,15239.53,Test
20170710,4968,2717,33285.6,497,13483.41,Test
20170815,4961,2704,33139.48,488,13134.52,Test
20170717,4892,2631,32580.72,477,13615.69,Test
20170730,4869,2760,37053.09,563,16816.88,Test
20170713,4818,2670,35171.4,505,13714.4,Test
20170807,4766,2655,31836.88,467,12818.17,Test
20170718,4765,2587,33021.45,425,11533.46,Test
20170727,4758,2646,34733.4,521,14930.1,Test
20170705,4651,2494,31766.33,488,13160.87,Test
20170823,4632,2575,30941.76,465,12760.84,Test
20170814,4599,2469,28237.86,374,10242.01,Test
20170831,4585,2449,32324.25,609,16419.26,Test
20170822,4531,2404,30629.56,479,13025.3,Test
